119,76,372,92
119,172,369,145
119,252,169,147
120,63,376,135
120,93,297,120
120,112,310,135
120,132,265,22
120,151,209,90
120,183,310,149
120,226,254,143
120,232,228,147
121,127,246,100
121,159,247,72
121,173,235,98
122,111,335,143
122,133,234,42
122,164,253,74
123,58,344,129
123,118,372,147
123,130,345,135
123,137,259,63
123,160,268,96
123,199,300,110
124,33,319,143
124,53,299,129
124,57,318,134
124,78,327,144
124,120,399,123
124,156,228,87
124,247,177,108
125,59,398,146
125,94,368,144
125,155,232,113
125,201,224,148
125,203,297,109
125,233,170,140
125,240,197,100
126,202,254,142
126,236,238,142
127,24,313,140
127,46,341,148
127,73,392,113
128,43,333,120
128,77,381,144
128,106,345,133
129,74,320,129
129,104,209,148
130,64,321,119
130,86,372,131
130,87,395,129
130,180,268,140
131,137,221,127
132,95,236,142
132,183,348,144
132,200,310,140
132,220,266,136
133,63,388,132
133,76,295,144
133,96,234,136
133,112,290,107
133,126,266,84
133,134,238,133
133,148,235,87
133,188,305,136
133,234,242,146
133,242,216,97
134,65,301,144
134,166,346,107
134,183,249,127
134,207,278,144
135,71,321,135
135,132,220,136
135,165,261,83
136,27,354,121
136,54,425,146
136,101,264,140
136,118,337,146
136,174,335,107
137,29,349,146
137,98,235,138
137,113,279,100
137,133,297,122
137,135,241,33
138,29,341,138
138,48,308,144
138,107,239,118
138,138,242,53
138,194,221,130
138,219,196,135
139,45,332,129
139,141,350,144
139,204,237,145
140,36,350,120
140,48,318,128
140,59,352,109
140,138,352,140
140,154,215,134
141,57,318,149
141,62,352,121
141,79,314,140
141,199,252,117
142,84,53,142
142,87,384,145
142,103,239,137
143,71,376,142
143,116,223,138
144,41,347,137
144,104,237,134
144,109,289,130
144,133,211,135
144,196,298,149
145,113,255,71
145,115,264,83
145,178,264,130
146,119,244,30
146,144,244,96
147,47,335,117
147,55,340,140
147,56,345,123
147,67,354,120
147,89,276,145
147,125,330,145
148,84,318,144
148,116,256,65
148,130,297,131
149,105,349,134
149,120,230,128
149,144,261,88
149,146,274,97
149,183,321,133
150,75,347,138
150,78,402,149
150,97,275,135
150,138,210,142
151,117,233,119
151,142,254,76
153,116,267,86
153,150,267,119
154,108,246,131
154,149,236,141
155,96,316,145
155,147,254,99
156,128,276,103
156,134,241,117
157,147,245,139
157,162,261,136
160,109,282,137
160,152,257,134
161,119,258,87
162,97,263,143
162,128,264,89
164,130,233,137
164,168,187,146
166,131,256,83
166,181,267,125
168,107,244,141
168,124,250,84
168,130,281,130
169,103,77,149
169,125,294,138
169,160,264,142
170,124,256,83
170,135,231,139
170,152,210,141
172,137,219,144
172,173,265,137
173,62,132,143
173,133,384,146
174,82,76,149
174,119,276,103
175,104,270,109
176,102,211,138
176,141,223,141
178,58,120,148
178,72,128,136
178,114,150,148
178,142,271,135
179,120,299,146
179,133,197,141
180,115,232,133
180,123,233,139
180,130,245,149
180,139,263,129
183,140,275,141
184,8,389,144
184,106,233,139
185,58,381,143
185,66,391,135
185,126,263,115
187,102,301,144
187,110,268,115
189,101,254,136
190,4,398,148
191,125,255,142
192,50,145,138
192,138,208,142
193,135,273,136
198,92,138,144
200,106,413,136
203,113,142,145
205,117,416,142
206,40,498,133
207,60,129,149
207,123,416,144
207,175,354,139
208,86,298,149
208,129,279,131
209,113,283,103
210,128,285,149
211,62,383,149
211,75,146,136
211,107,283,147
212,71,63,139
212,83,393,128
212,141,267,126
214,22,348,130
214,68,348,147
214,133,139,145
214,145,265,145
214,158,292,142
215,125,268,97
215,175,347,128
216,24,371,100
216,117,424,121
216,119,424,118
216,162,405,149
217,31,339,145
217,45,355,145
217,89,403,125
217,111,253,134
217,112,437,138
217,113,379,129
217,120,251,139
217,135,259,121
217,136,253,144
218,116,378,141
219,85,415,133
219,87,386,102
219,178,262,141
220,56,377,134
220,140,379,125
220,171,360,113
221,82,397,121
222,114,250,141
222,197,320,147
223,65,156,138
223,135,307,131
223,151,398,121
223,201,250,149
224,58,353,145
224,104,278,136
224,116,261,132
224,136,287,144
224,145,398,108
224,151,277,125
224,151,400,122
225,57,377,137
225,61,393,145
225,66,391,136
225,104,277,126
225,150,365,145
225,188,319,139
226,135,260,99
226,201,307,130
227,72,368,142
227,75,134,145
227,105,428,144
228,39,399,128
228,95,426,139
229,165,373,117
230,79,413,129
230,163,388,125
231,64,351,142
232,66,366,137
232,75,136,142
232,104,390,121
232,119,383,124
232,158,347,131
233,67,147,142
233,142,357,143
233,143,258,103
233,177,269,148
234,121,381,127
234,127,285,108
234,134,258,86
235,110,291,133
235,132,406,93
235,133,291,114
235,150,356,141
236,135,260,103
237,125,391,112
237,136,373,120
237,148,400,128
237,151,400,125
237,159,349,144
237,167,385,131
238,84,354,134
238,118,281,115
238,139,264,115
238,139,290,129
238,170,351,104
239,135,379,121
239,135,388,70
239,176,349,124
240,108,273,124
240,121,302,132
240,153,271,135
241,115,290,120
241,124,295,98
242,120,290,109
242,150,261,140
242,165,353,115
242,174,361,134
243,85,415,149
243,145,267,115
243,175,344,116
244,138,396,81
244,141,292,127
245,83,374,141
245,183,318,130
246,86,388,104
246,117,278,76
246,149,383,75
247,64,389,128
247,102,287,148
247,135,267,72
247,150,281,129
247,160,360,125
247,160,391,111
247,196,304,140
248,104,361,148
248,113,303,109
249,123,307,132
249,139,301,129
249,193,267,138
251,88,409,147
251,211,299,148
252,126,378,114
252,151,305,148
253,16,343,139
253,76,350,120
253,80,349,144
253,115,358,140
253,119,292,56
253,187,336,110
254,104,288,105
254,116,345,147
254,131,422,142
254,153,269,107
255,60,332,145
255,65,400,139
255,96,294,134
255,103,354,135
255,112,409,95
255,186,280,142
256,56,385,134
256,71,395,137
256,112,304,111
256,129,252,76
256,136,394,39
256,150,340,140
256,201,333,149
257,55,387,146
257,97,380,123
257,108,345,141
257,124,379,101
257,142,272,36
257,143,302,134
257,176,369,129
258,80,375,129
258,123,314,132
258,181,314,139
259,88,356,139
259,110,315,125
260,107,376,125
260,113,303,86
261,124,357,145
261,144,366,127
262,121,375,111
262,159,349,116
262,219,292,141
263,28,337,141
263,97,371,136
263,159,262,101
263,244,203,135
264,138,374,92
264,149,253,106
264,152,291,123
264,191,349,142
265,72,337,134
265,244,198,139
266,122,319,139
266,154,349,113
266,160,265,113
268,149,295,113
268,157,296,140
268,193,319,122
268,228,275,108
269,90,374,136
269,106,415,111
269,117,270,98
269,132,397,86
269,152,252,97
270,132,338,142
270,157,260,94
271,104,304,66
271,132,295,59
271,140,373,27
271,237,269,136
271,239,227,142
272,101,313,110
272,116,269,145
272,123,377,83
272,133,292,24
273,115,281,106
273,126,260,133
273,132,256,144
273,135,292,31
273,166,348,52
274,83,309,148
274,125,405,132
274,160,344,133
275,155,370,98
275,176,336,111
275,240,216,131
276,132,401,139
276,148,364,25
277,113,296,32
278,87,390,145
278,117,377,51
278,126,305,69
278,132,338,144
278,152,341,147
278,176,365,132
279,176,330,142
279,181,245,147
279,241,263,140
280,162,366,113
281,122,291,10
281,143,346,140
281,154,340,133
281,158,362,77
282,98,303,143
282,178,334,110
283,117,344,116
283,138,267,71
283,161,258,109
283,186,324,121
284,94,355,133
284,105,293,103
284,175,347,116
284,180,318,141
284,211,303,133
285,101,402,133
285,106,344,114
285,169,343,74
286,135,287,64
286,190,342,132
287,84,348,149
287,185,265,144
288,162,380,124
288,163,337,103
288,177,275,119
288,178,253,93
289,95,334,131
289,100,341,109
289,103,301,148
289,142,392,136
289,169,330,117
289,175,260,92
289,180,254,70
290,37,229,13
290,101,348,130
290,106,387,78
290,184,349,140
290,228,274,110
290,240,219,130
291,55,340,147
291,149,276,90
291,167,281,143
292,80,334,144
292,91,356,127
292,114,382,22
292,120,357,62
292,121,288,117
292,148,340,94
292,189,260,139
293,75,314,140
293,100,334,129
293,134,298,46
293,237,271,136
294,174,356,118
294,215,302,136
295,164,349,50
295,201,311,110
296,66,334,142
296,105,305,131
296,124,289,75
296,151,283,88
296,157,367,126
296,174,349,106
297,86,329,143
297,87,364,144
297,139,384,108
297,158,301,90
298,63,313,149
298,230,196,134
299,141,324,134
300,101,357,74
300,116,386,98
300,124,355,63
300,154,297,84
300,161,355,91
300,186,349,140
300,223,274,133
300,239,212,142
301,172,315,125
302,104,370,15
302,134,295,110
303,122,323,113
303,166,325,103
304,107,388,120
304,137,364,79
304,145,348,75
304,152,326,102
304,191,311,61
305,124,365,68
305,147,293,103
306,156,349,59
306,164,300,139
306,170,306,124
306,225,271,139
307,109,361,146
308,106,356,14
308,186,346,129
309,116,380,96
310,192,288,146
310,224,253,143
311,137,380,136
311,178,344,111
312,131,311,135
314,150,321,122
314,179,306,109
315,114,356,41
315,154,311,123
315,190,296,129
316,165,347,113
316,165,354,127
316,182,330,138
319,113,356,87
319,179,279,144
320,134,341,126
320,176,335,129
321,98,334,110
321,153,333,36
322,150,322,100
322,153,325,90
323,102,362,121
323,128,370,145
323,163,329,90
324,168,305,130
325,187,303,139
327,132,313,140
329,144,333,54
329,156,321,58
331,103,320,92
333,127,343,110
333,136,315,136
334,137,346,146
334,171,305,119
335,172,302,138
336,105,322,135
338,139,316,114
339,131,340,144
344,120,310,141
